step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.5083320140838623,1.5055599212646484,0.25011056661605835,2.7720823287963867,0.06526172906160355
2,CALCE,0.06462490558624268,0.06185433268547058,0.2501774728298187,2.770571231842041,0.06527329981327057
3,HNEI,1.7673249244689941,1.7645542621612549,0.25026047229766846,2.770646095275879,0.06550620496273041
4,HUST,2.5416853427886963,2.538914203643799,0.2503527104854584,2.771205425262451,0.06437186151742935
5,ISU_ILCC,0.9391758441925049,0.9364040493965149,0.2504419982433319,2.771780252456665,0.0641229972243309
6,MATR,0.3090035319328308,0.30623185634613037,0.2505364716053009,2.7716777324676514,0.06434125453233719
7,MICH,0.6892960071563721,0.6865240931510925,0.2505769729614258,2.7719027996063232,0.06396225094795227
8,MICH_EXP,2.0100669860839844,2.0072948932647705,0.25058838725090027,2.7720179557800293,0.06381391733884811
9,NA-ion,2.6142072677612305,2.6114351749420166,0.2506181299686432,2.7720632553100586,0.06378259509801865
10,RWTH,0.016982780769467354,0.01421068049967289,0.2506468892097473,2.7721004486083984,0.0636669248342514
11,SDU,0.23952387273311615,0.2367517650127411,0.250673770904541,2.77211332321167,0.06351415812969208
12,SNL,1.3461711406707764,1.3433990478515625,0.25069957971572876,2.772130012512207,0.06364642828702927
13,Stanford,0.02410135231912136,0.021329365670681,0.2507242262363434,2.771986961364746,0.06391780078411102
14,Stanford_2,0.20690575242042542,0.2041337788105011,0.25074657797813416,2.7719736099243164,0.06361716985702515
15,Tongji,0.8364759087562561,0.8337038159370422,0.25073787569999695,2.7720742225646973,0.0635429173707962
16,UL_PUR,3.0271992683410645,3.0244271755218506,0.2507128417491913,2.7722063064575195,0.06371572613716125
17,ZN-coin,1.7685750722885132,1.7658029794692993,0.2506818473339081,2.7721381187438965,0.06428281962871552
18,CALB,1.1272132396697998,1.1244406700134277,0.25065210461616516,2.772536277770996,0.06378311663866043
19,CALCE,0.06924186646938324,0.06647009402513504,0.25062379240989685,2.7717716693878174,0.0638120099902153
20,HNEI,1.6290886402130127,1.6263169050216675,0.25058162212371826,2.7717576026916504,0.0640471950173378
21,HUST,3.0616068840026855,3.05883526802063,0.2505623698234558,2.7716996669769287,0.06392126530408859
22,ISU_ILCC,0.20974454283714294,0.20697282254695892,0.250540554523468,2.7717199325561523,0.0638042613863945
23,MATR,0.15028952062129974,0.14751788973808289,0.2505192458629608,2.7716338634490967,0.06376297026872635
24,MICH,0.8705630302429199,0.8677915930747986,0.25047317147254944,2.7714569568634033,0.06393974274396896
25,MICH_EXP,1.8741791248321533,1.8714077472686768,0.25041890144348145,2.7713875770568848,0.06382453441619873
26,NA-ion,3.2244744300842285,3.221703052520752,0.2503563165664673,2.771338939666748,0.0638386532664299
27,RWTH,0.022287540137767792,0.019516248255968094,0.25030264258384705,2.7712926864624023,0.063871368765831
28,SDU,0.38078054785728455,0.3780095875263214,0.2502530515193939,2.7709732055664062,0.06388362497091293
29,SNL,1.6523926258087158,1.649621605873108,0.25020065903663635,2.770989418029785,0.06402591615915298
30,Stanford,0.058305803686380386,0.05553547665476799,0.25015294551849365,2.7703258991241455,0.06415587663650513
31,Stanford_2,0.3647769093513489,0.3620070219039917,0.2501419484615326,2.7698941230773926,0.06425360590219498
32,Tongji,0.7616037130355835,0.7588340640068054,0.2501088082790375,2.769662380218506,0.06420163810253143
33,UL_PUR,2.8167388439178467,2.8139686584472656,0.2500525414943695,2.7701220512390137,0.06408704072237015
34,ZN-coin,1.6259050369262695,1.6231352090835571,0.25000306963920593,2.7697830200195312,0.06460580229759216
35,CALB,1.1777362823486328,1.1749639511108398,0.24995101988315582,2.772301435470581,0.06512996554374695
36,CALCE,0.07864370942115784,0.07587563991546631,0.24990004301071167,2.768070697784424,0.06464219093322754
37,HNEI,1.5227668285369873,1.5199991464614868,0.2498360574245453,2.7676477432250977,0.0651228055357933
38,HUST,2.9828100204467773,2.9800422191619873,0.2498253881931305,2.7677083015441895,0.06521788984537125
39,ISU_ILCC,1.4854761362075806,1.4827080965042114,0.24983397126197815,2.768061637878418,0.06484051793813705
40,MATR,0.4630124568939209,0.46024492383003235,0.24984943866729736,2.7675423622131348,0.06464546173810959
41,MICH,0.4819907546043396,0.4792235493659973,0.24983566999435425,2.767212390899658,0.06518817692995071
42,MICH_EXP,1.9113318920135498,1.9085646867752075,0.2497957944869995,2.767242431640625,0.06492379307746887
43,NA-ion,2.343658924102783,2.3408915996551514,0.2497669756412506,2.7674131393432617,0.06488610804080963
44,RWTH,0.030534520745277405,0.027765842154622078,0.24974308907985687,2.7686781883239746,0.06496729701757431
45,SDU,1.0100274085998535,1.0072598457336426,0.24971002340316772,2.7675623893737793,0.06463812291622162
46,SNL,1.3793636560440063,1.3765952587127686,0.2496800720691681,2.768385171890259,0.06504710018634796
47,Stanford,0.04547277092933655,0.04270561784505844,0.2496592104434967,2.7671544551849365,0.06503477692604065
48,Stanford_2,0.31039491295814514,0.3076290786266327,0.2496628314256668,2.765829086303711,0.06511075794696808
49,Tongji,0.8585828542709351,0.8558166027069092,0.24965381622314453,2.7662405967712402,0.06495359539985657
50,UL_PUR,1.7701869010925293,1.767419457435608,0.24962356686592102,2.767426013946533,0.06489886343479156
51,ZN-coin,2.0184507369995117,2.015684127807617,0.24957489967346191,2.7667081356048584,0.06587748229503632
52,CALB,1.4768203496932983,1.4740489721298218,0.24950231611728668,2.7713184356689453,0.06846029311418533
53,CALCE,0.056147120893001556,0.05338265746831894,0.24943779408931732,2.7644643783569336,0.0653882846236229
54,HNEI,1.436712384223938,1.43394935131073,0.2493475079536438,2.762998104095459,0.06562646478414536
55,HUST,2.803104877471924,2.800339698791504,0.24928835034370422,2.765228271484375,0.06667482107877731
56,ISU_ILCC,0.3946976065635681,0.39193427562713623,0.24924319982528687,2.7633256912231445,0.06564449518918991
57,MATR,0.36108648777008057,0.358325332403183,0.2492361068725586,2.761167287826538,0.06557373702526093
58,MICH,0.4246421456336975,0.4218847453594208,0.24921414256095886,2.7574100494384766,0.0671338364481926
59,MICH_EXP,1.9061912298202515,1.9034327268600464,0.24916498363018036,2.7585315704345703,0.06655698269605637
60,NA-ion,2.315164566040039,2.312405586242676,0.24911199510097504,2.7588751316070557,0.06656200438737869
61,RWTH,0.05027960240840912,0.04751545563340187,0.2490672767162323,2.7641453742980957,0.06800325959920883
62,SDU,0.568240225315094,0.5654802322387695,0.24904689192771912,2.759995460510254,0.06591599434614182
63,SNL,0.9420351386070251,0.939270555973053,0.24902725219726562,2.764591693878174,0.06715122610330582
64,Stanford,0.061246030032634735,0.05848455801606178,0.24901160597801208,2.7614734172821045,0.06609014421701431
65,Stanford_2,0.2543245255947113,0.25156402587890625,0.24902698397636414,2.7604923248291016,0.0664483904838562
66,Tongji,1.0957603454589844,1.093001365661621,0.24901990592479706,2.759026050567627,0.0666135922074318
67,UL_PUR,2.612715005874634,2.609952688217163,0.24897500872612,2.7623305320739746,0.06625146418809891
68,ZN-coin,1.9340205192565918,1.931260108947754,0.24893084168434143,2.7604331970214844,0.06704754382371902
69,CALB,1.4136027097702026,1.4108400344848633,0.24884280562400818,2.7626547813415527,0.07844960689544678
70,CALCE,0.0348789356648922,0.032120585441589355,0.24876412749290466,2.758349657058716,0.06728104501962662
71,HNEI,1.380587100982666,1.3778328895568848,0.24867384135723114,2.7541723251342773,0.06770052015781403
72,HUST,2.7839736938476562,2.7812113761901855,0.24857833981513977,2.762284994125366,0.07285501807928085
73,ISU_ILCC,0.8943444490432739,0.8915857672691345,0.2484988421201706,2.758657932281494,0.06848638504743576
74,MATR,0.18799015879631042,0.18523405492305756,0.24844032526016235,2.756103515625,0.06790196150541306
75,MICH,0.6532852649688721,0.6505458354949951,0.24834240972995758,2.739407539367676,0.07484446465969086
76,MICH_EXP,1.4449641704559326,1.4422252178192139,0.2482183277606964,2.7389941215515137,0.07607530057430267
77,NA-ion,1.9178063869476318,1.9150657653808594,0.24807748198509216,2.740628957748413,0.07484877109527588
78,RWTH,0.1136755496263504,0.1109209880232811,0.24793201684951782,2.7545580863952637,0.0824858546257019
79,SDU,0.2892751097679138,0.2865237295627594,0.2478017657995224,2.751394748687744,0.07214044034481049
80,SNL,1.3512729406356812,1.3485223054885864,0.24770504236221313,2.750640869140625,0.08165763318538666
81,Stanford,0.08811288326978683,0.08536049723625183,0.2476090043783188,2.7523884773254395,0.0756741315126419
82,Stanford_2,0.5016847848892212,0.49893760681152344,0.24754025042057037,2.7471816539764404,0.07960406690835953
83,Tongji,0.9528111219406128,0.9500957131385803,0.24743175506591797,2.715379238128662,0.08487057685852051
84,UL_PUR,2.1838254928588867,2.1810898780822754,0.24730819463729858,2.7356116771698,0.08406314253807068
