step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.5007009506225586,1.4979304075241089,0.25011053681373596,2.770526647567749,0.06907650828361511
2,CALCE,0.07985973358154297,0.07709814608097076,0.25020626187324524,2.761584758758545,0.06721384823322296
3,HNEI,2.0574393272399902,2.054673194885254,0.2502851188182831,2.766171455383301,0.06638026237487793
4,HUST,2.390842914581299,2.388076066970825,0.2503759562969208,2.7668895721435547,0.06568049639463425
5,ISU_ILCC,0.9170025587081909,0.9142346978187561,0.2504589855670929,2.7678399085998535,0.06557302176952362
6,MATR,0.26762473583221436,0.26485639810562134,0.2505439221858978,2.7683446407318115,0.06591792404651642
7,MICH,0.8720300197601318,0.8692604899406433,0.2505902051925659,2.769531726837158,0.0648924708366394
8,MICH_EXP,2.3483057022094727,2.3455355167388916,0.25061801075935364,2.7701778411865234,0.06471055746078491
9,RWTH,0.010305573232471943,0.007534828502684832,0.2506438195705414,2.770744562149048,0.064693883061409
10,SDU,0.6587178111076355,0.6559479832649231,0.2506606876850128,2.7698001861572266,0.06456710398197174
11,SNL,1.986299991607666,1.983529806137085,0.2506759464740753,2.7702221870422363,0.06440488994121552
12,Stanford,0.09676016867160797,0.09399042278528214,0.2506878972053528,2.769742488861084,0.06482252478599548
13,Stanford_2,0.19351103901863098,0.19074222445487976,0.25070786476135254,2.768810749053955,0.06491251289844513
14,Tongji,1.6261348724365234,1.6233646869659424,0.2507324516773224,2.7701361179351807,0.06418128311634064
15,UL_PUR,2.5084681510925293,2.505697727203369,0.25075864791870117,2.770401954650879,0.06453812122344971
16,XJTU,2.164429187774658,2.161659002304077,0.25077521800994873,2.7701616287231445,0.06471877545118332
17,ZN-coin,1.864992380142212,1.8622204065322876,0.25078296661376953,2.771986484527588,0.06426140666007996
18,CALB,1.1157712936401367,1.112999439239502,0.25079667568206787,2.7718756198883057,0.06745577603578568
19,CALCE,0.08766435086727142,0.08489388227462769,0.25080761313438416,2.770465612411499,0.06408098340034485
20,HNEI,1.8342500925064087,1.8314791917800903,0.25080087780952454,2.7708799839019775,0.0640568882226944
21,HUST,2.8676490783691406,2.8648791313171387,0.25082090497016907,2.770017147064209,0.06420005112886429
22,ISU_ILCC,0.24467137455940247,0.24190105497837067,0.2508341372013092,2.7703232765197754,0.06410300731658936
23,MATR,0.1635628640651703,0.1607932299375534,0.250842809677124,2.7696309089660645,0.06432757526636124
24,MICH,1.0542254447937012,1.0514554977416992,0.2508273124694824,2.7699966430664062,0.06406132131814957
25,MICH_EXP,2.145653247833252,2.142882823944092,0.2508039176464081,2.770310401916504,0.06397869437932968
26,RWTH,0.013160066679120064,0.01038989145308733,0.25078508257865906,2.770174980163574,0.06412169337272644
27,SDU,0.47505658864974976,0.47228750586509705,0.2507651448249817,2.7690954208374023,0.0642038881778717
28,SNL,1.4310911893844604,1.428321361541748,0.25075164437294006,2.7698469161987305,0.06410941481590271
29,Stanford,0.09139958024024963,0.08863088488578796,0.2507334351539612,2.7686920166015625,0.06449855118989944
30,Stanford_2,0.055737271904945374,0.05296952277421951,0.25072017312049866,2.767747640609741,0.0647517591714859
31,Tongji,1.0668781995773315,1.0641103982925415,0.25067394971847534,2.7677488327026367,0.0647023618221283
32,UL_PUR,3.0973994731903076,3.0946311950683594,0.2506057024002075,2.7683780193328857,0.06444133818149567
33,XJTU,2.0028340816497803,2.000067949295044,0.25052180886268616,2.766073703765869,0.06493766605854034
34,ZN-coin,1.7072534561157227,1.7044849395751953,0.2504463195800781,2.768470525741577,0.06464279443025589
35,CALB,1.1396362781524658,1.136865496635437,0.250387042760849,2.7707602977752686,0.06940311193466187
36,CALCE,0.10855065286159515,0.1057867780327797,0.2503308057785034,2.7638745307922363,0.06507561355829239
37,HNEI,1.741881251335144,1.7391170263290405,0.25026750564575195,2.764180898666382,0.06563553959131241
38,HUST,2.899508476257324,2.8967502117156982,0.2502553462982178,2.7581892013549805,0.06568478792905807
39,ISU_ILCC,1.4617841243743896,1.4590238332748413,0.2502608001232147,2.760254383087158,0.06535445153713226
40,MATR,0.44260963797569275,0.4398522973060608,0.2502724230289459,2.7573399543762207,0.06602302193641663
41,MICH,0.5951442122459412,0.5923841595649719,0.2502630054950714,2.7600598335266113,0.06543473154306412
42,MICH_EXP,2.1749191284179688,2.1721582412719727,0.25023043155670166,2.7608227729797363,0.06560292094945908
