step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.481521725654602,1.4787534475326538,0.24988959729671478,2.7682790756225586,0.07227684557437897
2,CALCE,0.12109841406345367,0.11835256218910217,0.24978697299957275,2.7458553314208984,0.07042477279901505
3,HNEI,2.3641345500946045,2.3613882064819336,0.2498171031475067,2.7462527751922607,0.06943916529417038
4,HUST,2.0762104988098145,2.0734598636627197,0.24988551437854767,2.7506840229034424,0.06886105239391327
5,ISU_ILCC,0.8932919502258301,0.890532910823822,0.24995721876621246,2.7590489387512207,0.06761711090803146
6,MATR,0.2529201805591583,0.2501595616340637,0.2500304877758026,2.760622501373291,0.06750693172216415
7,MICH,1.0357967615127563,1.033035397529602,0.2500365376472473,2.76132869720459,0.06700555235147476
8,MICH_EXP,2.5437357425689697,2.5409724712371826,0.2500205636024475,2.7632927894592285,0.06719350069761276
9,NA-ion,3.273899555206299,3.27113676071167,0.25002697110176086,2.762850284576416,0.06676004081964493
10,RWTH,0.01051995251327753,0.007757255807518959,0.2500332295894623,2.7626965045928955,0.0666748583316803
11,SDU,0.2693803906440735,0.2666182518005371,0.25003281235694885,2.7621471881866455,0.06750203669071198
12,SNL,1.344264030456543,1.3415037393569946,0.2500362992286682,2.7602694034576416,0.06632555276155472
13,Stanford,0.043830886483192444,0.04107322916388512,0.2500353753566742,2.7576565742492676,0.06794627010822296
14,Stanford_2,0.16425618529319763,0.16149695217609406,0.2500385642051697,2.759235382080078,0.06709662079811096
15,UL_PUR,2.6708335876464844,2.6680731773376465,0.2500375509262085,2.7604458332061768,0.0663032978773117
16,XJTU,2.3403549194335938,2.3375957012176514,0.25002431869506836,2.759319305419922,0.06686431169509888
17,ZN-coin,1.9897663593292236,1.9870012998580933,0.2500082552433014,2.7650115489959717,0.06917506456375122
18,CALB,1.0362061262130737,1.0334362983703613,0.25000298023223877,2.769880771636963,0.07155938446521759
19,CALCE,0.11993034929037094,0.11717378348112106,0.24999460577964783,2.7565624713897705,0.06744170188903809
20,HNEI,1.9644765853881836,1.9617170095443726,0.24996480345726013,2.7595763206481934,0.06656111776828766
21,HUST,2.656646251678467,2.653890609741211,0.249961718916893,2.7555477619171143,0.0684848427772522
22,ISU_ILCC,0.26366695761680603,0.2609058916568756,0.24994778633117676,2.761056423187256,0.06619319319725037
23,MATR,0.17250466346740723,0.16974568367004395,0.24993130564689636,2.7589845657348633,0.06665412336587906
24,MICH,1.091672420501709,1.0889129638671875,0.24989019334316254,2.7594828605651855,0.06697364896535873
25,MICH_EXP,2.1572978496551514,2.154538631439209,0.2498360574245453,2.7592740058898926,0.0671139508485794
26,NA-ion,3.664232015609741,3.661475658416748,0.24977637827396393,2.756375551223755,0.06695391982793808
27,RWTH,0.008748888969421387,0.005994117818772793,0.2497253715991974,2.7547712326049805,0.06749173998832703
28,SDU,0.3923504650592804,0.38959887623786926,0.24967510998249054,2.7515926361083984,0.06943785399198532
29,SNL,1.7740440368652344,1.7712947130203247,0.24961687624454498,2.7493233680725098,0.06692229211330414
30,Stanford,0.07146286964416504,0.06872117519378662,0.24956321716308594,2.7416911125183105,0.06914523988962173
31,Stanford_2,0.3163470923900604,0.31360310316085815,0.24954041838645935,2.743999481201172,0.06886561214923859
32,UL_PUR,3.1084256172180176,3.1056807041168213,0.24949316680431366,2.744926929473877,0.06864647567272186
33,XJTU,1.9925967454910278,1.9898558855056763,0.24942173063755035,2.7409019470214844,0.06964326649904251
34,ZN-coin,1.7052536010742188,1.7025080919265747,0.24935869872570038,2.745513916015625,0.071168914437294
35,CALB,1.1861449480056763,1.1833839416503906,0.2493092566728592,2.760977029800415,0.0834609791636467
36,CALCE,0.10650423169136047,0.10377123951911926,0.24925768375396729,2.7329885959625244,0.07162351906299591
37,HNEI,1.6652743816375732,1.6625367403030396,0.24918805062770844,2.737666130065918,0.06917964667081833
