step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.2962093353271484,1.2934370040893555,0.2501104176044464,2.772320032119751,0.06484127044677734
2,CALCE,0.07511084526777267,0.07234013080596924,0.2502177655696869,2.7707128524780273,0.06547272950410843
3,HNEI,1.8290743827819824,1.8263039588928223,0.25029948353767395,2.770468235015869,0.06552381813526154
4,HUST,1.9621154069900513,1.959343671798706,0.2503923177719116,2.771738290786743,0.06399614363908768
5,ISU_ILCC,0.7798295021057129,0.777057945728302,0.25047239661216736,2.7715282440185547,0.06459002941846848
6,MICH,0.7418521642684937,0.7390803694725037,0.2504886984825134,2.771817922592163,0.06403347104787827
7,MICH_EXP,2.2544069290161133,2.2516348361968994,0.25046980381011963,2.771979808807373,0.06402849406003952
8,NA-ion,2.761472225189209,2.758700370788574,0.2504217326641083,2.7717671394348145,0.06461947411298752
9,RWTH,0.010191727429628372,0.007420154754072428,0.2503797709941864,2.7715725898742676,0.0642578974366188
10,SDU,0.568180501461029,0.5654093623161316,0.2503363788127899,2.7711524963378906,0.06398820877075195
11,SNL,1.6605476140975952,1.6577767133712769,0.25029754638671875,2.7709248065948486,0.06424110382795334
12,Stanford,0.079436756670475,0.076665960252285,0.2502598464488983,2.77079439163208,0.06443756818771362
13,Stanford_2,0.15783843398094177,0.15506798028945923,0.2502328157424927,2.7704596519470215,0.06419698148965836
14,Tongji,1.3879122734069824,1.3851412534713745,0.2502036392688751,2.771063804626465,0.0641876757144928
15,UL_PUR,2.085008144378662,2.082237720489502,0.2501716613769531,2.7704055309295654,0.06430774927139282
16,XJTU,1.859804630279541,1.85703444480896,0.2501322329044342,2.7702383995056152,0.064457967877388
17,ZN-coin,1.597865343093872,1.595094919204712,0.2500750720500946,2.770416259765625,0.06645093858242035
18,CALB,0.9191831350326538,0.9164108633995056,0.2500154376029968,2.772247791290283,0.06566236168146133
19,CALCE,0.0745597779750824,0.07178987562656403,0.2499624341726303,2.7699027061462402,0.0653144046664238
20,HNEI,1.560175895690918,1.557407021522522,0.2498999983072281,2.768860340118408,0.06508108973503113
21,HUST,2.47845458984375,2.4756855964660645,0.2498714029788971,2.7690839767456055,0.06474573165178299
22,ISU_ILCC,0.21771925687789917,0.2149503380060196,0.2498416155576706,2.7689220905303955,0.06548745930194855
23,MICH,0.6107187271118164,0.6079511046409607,0.24978794157505035,2.7676167488098145,0.06516482681035995
24,MICH_EXP,1.976120948791504,1.9733529090881348,0.2497255653142929,2.7680232524871826,0.06520392000675201
25,NA-ion,2.1131033897399902,2.1103382110595703,0.24964377284049988,2.7652578353881836,0.0661311149597168
26,RWTH,0.015511101111769676,0.012743931263685226,0.24957133829593658,2.767169952392578,0.0657258853316307
