step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.4780737161636353,1.4753024578094482,0.2498895525932312,2.771300792694092,0.07016994059085846
2,HNEI,1.716199517250061,1.7134288549423218,0.24979864060878754,2.7707161903381348,0.06551165133714676
3,HUST,2.8735127449035645,2.870741128921509,0.24982042610645294,2.7716894149780273,0.06445185095071793
4,ISU_ILCC,0.45689016580581665,0.4541209042072296,0.2498716115951538,2.7692759037017822,0.06513232737779617
5,MATR,0.20939584076404572,0.2066253125667572,0.24992497265338898,2.7705259323120117,0.06456931680440903
6,MICH,1.0332223176956177,1.0304516553878784,0.24993425607681274,2.770686149597168,0.06426873058080673
7,MICH_EXP,2.5289788246154785,2.526207685470581,0.249923974275589,2.7710843086242676,0.06426092237234116
8,NA-ion,2.41483473777771,2.4120638370513916,0.2499043494462967,2.770845890045166,0.06428748369216919
9,RWTH,0.016945840790867805,0.014175232499837875,0.24989038705825806,2.7706081867218018,0.06420247256755829
10,SDU,0.7504273653030396,0.7476582527160645,0.24987004697322845,2.76914119720459,0.06495549529790878
11,SNL,1.8286097049713135,1.8258395195007324,0.24985606968402863,2.770136833190918,0.06436082720756531
12,Stanford,0.09725641459226608,0.0944862812757492,0.2498418390750885,2.7701356410980225,0.0647696852684021
13,Stanford_2,0.15313118696212769,0.15036186575889587,0.2498389035463333,2.7693135738372803,0.06466889381408691
14,Tongji,1.3266901969909668,1.323920726776123,0.24980591237545013,2.7695226669311523,0.06488459557294846
15,UL_PUR,2.786770820617676,2.7840006351470947,0.24975799024105072,2.770195960998535,0.06448490172624588
16,XJTU,1.170396089553833,1.1676268577575684,0.24969956278800964,2.769237995147705,0.06481149047613144
17,ZN-coin,1.7562212944030762,1.753449559211731,0.24963828921318054,2.7717041969299316,0.06596394628286362
18,CALB,1.551253080368042,1.5484836101531982,0.24957387149333954,2.7694504261016846,0.07443498820066452
19,HNEI,1.592597484588623,1.5898303985595703,0.249495729804039,2.7670845985412598,0.06591033190488815
20,HUST,2.9512650966644287,2.9484946727752686,0.2494487315416336,2.770463466644287,0.06532525271177292
21,ISU_ILCC,2.187633991241455,2.1848695278167725,0.2494337558746338,2.7645702362060547,0.0657668262720108
22,MATR,0.4126126766204834,0.4098476767539978,0.2494410276412964,2.765009880065918,0.06560862064361572
23,MICH,0.6084668636322021,0.60570228099823,0.24942590296268463,2.7645530700683594,0.06559424847364426
24,MICH_EXP,1.8559268712997437,1.8531601428985596,0.2493894398212433,2.7667131423950195,0.06547226756811142
25,NA-ion,2.557206392288208,2.554442882537842,0.24934810400009155,2.763401508331299,0.06577154994010925
26,RWTH,0.040486082434654236,0.03772091493010521,0.24931354820728302,2.7651658058166504,0.06596057116985321
27,SDU,0.8066378831863403,0.8038774728775024,0.24928000569343567,2.7604360580444336,0.0667942464351654
28,SNL,2.185811996459961,2.1830482482910156,0.24925640225410461,2.7637672424316406,0.06553652882575989
29,Stanford,0.052603766322135925,0.049840398132801056,0.24924005568027496,2.763366222381592,0.06586440652608871
30,Stanford_2,0.2232719212770462,0.22051124274730682,0.24924282729625702,2.760672092437744,0.06622150540351868
31,Tongji,1.0481430292129517,1.0453842878341675,0.24921362102031708,2.758761405944824,0.06678716093301773
32,UL_PUR,2.257601499557495,2.2548389434814453,0.24917255342006683,2.76246976852417,0.0663548931479454
33,XJTU,0.5273497104644775,0.5245930552482605,0.24911317229270935,2.756641149520874,0.0667482540011406
34,ZN-coin,1.4419193267822266,1.4391543865203857,0.24904999136924744,2.7649731636047363,0.06695500016212463
35,CALB,1.4578018188476562,1.455044150352478,0.24897117912769318,2.75762939453125,0.09363099187612534
36,HNEI,1.2881771326065063,1.2854235172271729,0.24888359010219574,2.753556966781616,0.06779640913009644
37,HUST,3.03128981590271,3.0285255908966064,0.24882248044013977,2.7641563415527344,0.06986575573682785
38,ISU_ILCC,1.845446228981018,1.842699408531189,0.2487918734550476,2.746842384338379,0.06859347969293594
39,MATR,0.7135586738586426,0.7108134627342224,0.2487918734550476,2.7452375888824463,0.06868965178728104
40,MICH,0.6432320475578308,0.6404838562011719,0.24876870214939117,2.748198986053467,0.0679909959435463
41,MICH_EXP,1.2609705924987793,1.2582206726074219,0.2487233430147171,2.7499771118164062,0.06815223395824432
42,NA-ion,2.1139464378356934,2.1112051010131836,0.24865828454494476,2.741313934326172,0.06947483122348785
43,RWTH,0.07594680041074753,0.07319571077823639,0.2486102283000946,2.751089096069336,0.07081639766693115
44,SDU,0.2667311429977417,0.2639976441860199,0.24857152998447418,2.733501434326172,0.07163792103528976
45,SNL,0.9804980754852295,0.9777540564537048,0.24853505194187164,2.7440216541290283,0.06853843480348587
46,Stanford,0.06416988372802734,0.06142677739262581,0.24850626289844513,2.74310564994812,0.07026214152574539
47,Stanford_2,0.527045726776123,0.5243111252784729,0.2484959065914154,2.734621524810791,0.06958826631307602
48,Tongji,1.0864410400390625,1.0837117433547974,0.24846579134464264,2.7292943000793457,0.07033754885196686
49,UL_PUR,2.8155646324157715,2.8128247261047363,0.24842602014541626,2.7398929595947266,0.06996171176433563
50,XJTU,1.0485584735870361,1.0458298921585083,0.2483673095703125,2.7285244464874268,0.07109840959310532
51,ZN-coin,1.4004637002944946,1.3977291584014893,0.24829645454883575,2.7346012592315674,0.07158274948596954
52,CALB,1.244088888168335,1.241415023803711,0.24820028245449066,2.673872470855713,0.17450784146785736
53,HNEI,1.1953332424163818,1.1926050186157227,0.24809879064559937,2.7282819747924805,0.07199975103139877
54,HUST,3.073643207550049,3.0708956718444824,0.24800029397010803,2.747541666030884,0.08675124496221542
55,ISU_ILCC,0.7574820518493652,0.7547643184661865,0.24791422486305237,2.717726707458496,0.07447004318237305
