step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALCE,0.09617279469966888,0.09340080618858337,0.2498898059129715,2.771991729736328,0.06629012525081635
2,HNEI,1.7733561992645264,1.7705854177474976,0.24980071187019348,2.7708117961883545,0.06702633947134018
3,HUST,2.649651288986206,2.6468796730041504,0.24971643090248108,2.7715225219726562,0.06573813408613205
4,ISU_ILCC,3.276925563812256,3.274158477783203,0.24963326752185822,2.7672038078308105,0.0733586773276329
5,MATR,0.19651228189468384,0.19374097883701324,0.24956105649471283,2.7713088989257812,0.06718258559703827
6,MICH,0.5791056156158447,0.576334536075592,0.249502032995224,2.7710933685302734,0.06623182445764542
7,MICH_EXP,2.158820390701294,2.156059503555298,0.2494262307882309,2.760885715484619,0.07394861429929733
8,NA-ion,2.682805061340332,2.68003511428833,0.24935267865657806,2.7699923515319824,0.06880111992359161
9,RWTH,0.02428436651825905,0.021513696759939194,0.249286949634552,2.7706706523895264,0.06806521117687225
10,SDU,0.5465881824493408,0.5438219308853149,0.24922293424606323,2.7662596702575684,0.06964967399835587
11,SNL,1.8897619247436523,1.886993646621704,0.2491680234670639,2.7682268619537354,0.06951463967561722
12,Stanford,0.05775477737188339,0.05501047894358635,0.24912729859352112,2.744297981262207,0.0871085524559021
13,Stanford_2,0.2253260612487793,0.2225729376077652,0.24907082319259644,2.7531168460845947,0.08032694458961487
14,Tongji,1.2839027643203735,1.2811466455459595,0.248997300863266,2.7560713291168213,0.07319273799657822
15,UL_PUR,2.0164263248443604,2.0136847496032715,0.24891233444213867,2.7414658069610596,0.0785246342420578
16,XJTU,1.789466142654419,1.786715030670166,0.24882206320762634,2.751164436340332,0.07705385237932205
17,ZN-coin,1.6972856521606445,1.694541573524475,0.24873054027557373,2.744025230407715,0.07630718499422073
18,CALCE,0.03680223971605301,0.0340639092028141,0.2486615628004074,2.7383294105529785,0.09078769385814667
19,HNEI,1.4673205614089966,1.4646128416061401,0.2485785037279129,2.707674503326416,0.08515075594186783
20,HUST,3.26706862449646,3.2643375396728516,0.24848631024360657,2.7311489582061768,0.09538702666759491
21,ISU_ILCC,0.8063308000564575,0.8037418723106384,0.248385950922966,2.588909864425659,0.16827094554901123
22,MATR,0.21980702877044678,0.2170838862657547,0.24830549955368042,2.7231438159942627,0.09343265742063522
23,MICH,0.5183945894241333,0.5157138705253601,0.24821504950523376,2.680690288543701,0.09364961087703705
24,MICH_EXP,1.9097390174865723,1.9072335958480835,0.24811439216136932,2.5054726600646973,0.11849641799926758
25,NA-ion,2.1021041870117188,2.0994393825531006,0.2480236291885376,2.6647844314575195,0.1145775318145752
26,RWTH,0.053197190165519714,0.05050615966320038,0.2479459047317505,2.691030740737915,0.10865789651870728
27,SDU,0.42825910449028015,0.42572033405303955,0.247880220413208,2.538776397705078,0.10750296711921692
28,SNL,1.429272174835205,1.4267385005950928,0.24783781170845032,2.5337276458740234,0.11667901277542114
29,Stanford,0.06678960472345352,0.06459234654903412,0.24781636893749237,2.1972615718841553,0.2163330465555191
30,Stanford_2,0.08848109096288681,0.0862886905670166,0.24779531359672546,2.192396879196167,0.2125970423221588
31,Tongji,0.8144866824150085,0.8120179176330566,0.24775131046772003,2.4687728881835938,0.13385245203971863
