step,pseudo_target,query_loss,objective,temperature,weight_entropy,max_weight
1,CALB,1.567002296447754,1.564232349395752,0.25011056661605835,2.7699007987976074,0.06715819984674454
2,CALCE,0.06935849040746689,0.06658802181482315,0.250192254781723,2.7704668045043945,0.06470665335655212
3,HNEI,1.938942551612854,1.936171531677246,0.2502830922603607,2.7710487842559814,0.0649268701672554
4,HUST,2.695359706878662,2.6925883293151855,0.25037968158721924,2.771292209625244,0.06448818743228912
5,MATR,0.17726677656173706,0.1744949370622635,0.2504749000072479,2.771846055984497,0.06466885656118393
6,MICH,0.726372241973877,0.7236003279685974,0.25054001808166504,2.7719266414642334,0.06394164264202118
7,MICH_EXP,2.4423928260803223,2.4396207332611084,0.25056353211402893,2.772054433822632,0.063960961997509
8,NA-ion,3.072354316711426,3.069582223892212,0.250545471906662,2.772118091583252,0.0645950511097908
9,RWTH,0.01865813136100769,0.015886522829532623,0.2505284249782562,2.771608352661133,0.06450866162776947
10,SDU,0.6138005256652832,0.6110285520553589,0.2505057752132416,2.7719759941101074,0.06382662057876587
11,SNL,2.044095039367676,2.04132342338562,0.2504889965057373,2.7716002464294434,0.06415121257305145
12,Stanford,0.06967075169086456,0.06689932197332382,0.2504730820655823,2.7714285850524902,0.06441186368465424
13,Stanford_2,0.2166275680065155,0.2138560563325882,0.2504710257053375,2.7715139389038086,0.06401479989290237
14,Tongji,1.456794023513794,1.454022765159607,0.25047215819358826,2.771294116973877,0.06385022401809692
15,UL_PUR,2.3262557983398438,2.323484420776367,0.25047022104263306,2.771483898162842,0.06446892768144608
16,XJTU,2.0184638500213623,2.0156924724578857,0.25045260787010193,2.7714200019836426,0.06422179192304611
17,ZN-coin,1.85682213306427,1.8540518283843994,0.2504105269908905,2.7702741622924805,0.0661870613694191
18,CALB,1.189526915550232,1.1867550611495972,0.2503944933414459,2.771860122680664,0.06519614160060883
19,CALCE,0.06413565576076508,0.061364851891994476,0.2503800094127655,2.7708044052124023,0.0643710047006607
20,HNEI,1.7014654874801636,1.6986942291259766,0.2503458857536316,2.771240234375,0.06442082673311234
21,HUST,3.228860378265381,3.2260899543762207,0.25034457445144653,2.770411491394043,0.06483568251132965
22,MATR,0.19567997753620148,0.19290989637374878,0.25035807490348816,2.770087242126465,0.06478004157543182
23,MICH,0.6376152634620667,0.6348445415496826,0.25034284591674805,2.770744800567627,0.0644175261259079
24,MICH_EXP,2.2102231979370117,2.2074525356292725,0.2503148019313812,2.7707343101501465,0.06438010185956955
25,NA-ion,2.447188377380371,2.444418430328369,0.2502587139606476,2.7699713706970215,0.06459639221429825
26,RWTH,0.029300440102815628,0.026530945673584938,0.25021108984947205,2.7694950103759766,0.06502542644739151
27,SDU,0.4730806350708008,0.4703110456466675,0.25016579031944275,2.769584894180298,0.06468155980110168
28,SNL,1.5215167999267578,1.518747329711914,0.2501312792301178,2.769411087036133,0.06453961133956909
29,Stanford,0.07313492894172668,0.07036661356687546,0.2500968873500824,2.768315315246582,0.06487990915775299
30,Stanford_2,0.07531063258647919,0.07254279404878616,0.25007113814353943,2.767836809158325,0.06489095836877823
31,Tongji,0.969352126121521,0.9665835499763489,0.25001317262649536,2.768550395965576,0.06473703682422638
32,UL_PUR,2.9227685928344727,2.9200005531311035,0.24993404746055603,2.7680447101593018,0.06542181223630905
33,XJTU,1.893510341644287,1.8907442092895508,0.24984416365623474,2.766186237335205,0.06482257694005966
